source,scraped_at,url,sku,title,image_url,price,currency,category,price_source,locale,store_id,product_id,bundle_id,reference,display_reference,color_id,color_name,size_name,size_id,partnumber,availability,is_buyable,back_soon,original_price,discount_pct,discount_source,promotion_id,section,family,subfamily,grid_id,related_categories,categories,country_of_origin,page,row_index
bershka.com,2026-09-22T08:26:56.214003+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,229708615,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,XS,101,0083266640101-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,69
bershka.com,2026-09-22T08:26:56.214017+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,229708621,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,XS,101,0083207440101-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,70
bershka.com,2026-09-22T08:26:56.214030+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,229708617,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,S,102,0083266640102-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,71
bershka.com,2026-09-22T08:26:56.214043+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,229708623,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,S,102,0083207440102-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,72
bershka.com,2026-09-22T08:26:56.214055+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,229708616,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,M,103,0083266640103-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,73
bershka.com,2026-09-22T08:26:56.214068+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,229708622,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,M,103,0083207440103-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,74
bershka.com,2026-09-22T08:26:56.214082+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,229708619,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,L,104,0083266640104-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,75
bershka.com,2026-09-22T08:26:56.214095+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,229708625,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,L,104,0083207440104-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,76
bershka.com,2026-09-22T08:26:56.214111+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,229708618,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,XL,105,0083266640105-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,77
bershka.com,2026-09-22T08:26:56.214127+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,229708624,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,XL,105,0083207440105-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,78
bershka.com,2026-09-22T08:26:56.214139+00:00,https://www.bershka.com/gb/denim-midi-dress-c0p229730494.html,230590938,Denim midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/0832/074/401/0832074401_2_1_0.jpg?ts=1784791313886,25.19,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730494,229708620,00832074-I2026,0832/074,401,Navy,XXL,106,0083207440106-I2026,InStock,True,False,35.99,30.0,api,39854,WOMEN,Dresses,Denim Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Denim | Dresses & Jumpsuits | Denim,WOMEN / SALE / Bershka / Dresses and jumpsuits,CAMBODIA,1,79
bershka.com,2026-09-22T08:26:56.214157+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706842,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/630/1017714630_1_1_0.jpg?ts=1767962878661,11.49,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,630,Fuchsia,XS,101,0101771463001-I2026,InStock,True,False,22.99,50.0,api,39854,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,80
bershka.com,2026-09-22T08:26:56.214171+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706869,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/630/1017714630_1_1_0.jpg?ts=1767962878661,11.49,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,630,Fuchsia,XS,101,0101717363001-I2026,BackSoon,True,True,22.99,50.0,api,39854,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,81
bershka.com,2026-09-22T08:26:56.214185+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706841,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/630/1017714630_1_1_0.jpg?ts=1767962878661,11.49,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,630,Fuchsia,S,102,0101771463002-I2026,InStock,True,False,22.99,50.0,api,39854,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,82
bershka.com,2026-09-22T08:26:56.214198+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706868,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/630/1017714630_1_1_0.jpg?ts=1767962878661,11.49,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,630,Fuchsia,S,102,0101717363002-I2026,InStock,True,False,22.99,50.0,api,39854,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,83
bershka.com,2026-09-22T08:26:56.214211+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706844,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/630/1017714630_1_1_0.jpg?ts=1767962878661,11.49,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,630,Fuchsia,M,103,0101771463003-I2026,InStock,True,False,22.99,50.0,api,39854,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,84
bershka.com,2026-09-22T08:26:56.214225+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706871,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/630/1017714630_1_1_0.jpg?ts=1767962878661,11.49,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,630,Fuchsia,M,103,0101717363003-I2026,BackSoon,True,True,22.99,50.0,api,39854,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,85
bershka.com,2026-09-22T08:26:56.214239+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706843,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/630/1017714630_1_1_0.jpg?ts=1767962878661,11.49,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,630,Fuchsia,L,104,0101771463004-I2026,InStock,True,False,22.99,50.0,api,39854,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,86
bershka.com,2026-09-22T08:26:56.214255+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706870,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/630/1017714630_1_1_0.jpg?ts=1767962878661,11.49,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,630,Fuchsia,L,104,0101717363004-I2026,InStock,True,False,22.99,50.0,api,39854,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,87
bershka.com,2026-09-22T08:26:56.214269+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706872,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/630/1017714630_1_1_0.jpg?ts=1767962878661,11.49,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,630,Fuchsia,XXL,106,0101717363006-I2026,InStock,True,False,22.99,50.0,api,39854,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,88
bershka.com,2026-09-22T08:26:56.214282+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706854,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/606/1017714606_1_1_0.jpg?ts=1767962861687,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,606,Burgundy,XS,101,0101771460601-I2026,BackSoon,True,True,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,89
bershka.com,2026-09-22T08:26:56.214294+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706874,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/606/1017714606_1_1_0.jpg?ts=1767962861687,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,606,Burgundy,XS,101,0101717360601-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,90
bershka.com,2026-09-22T08:26:56.214307+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706853,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/606/1017714606_1_1_0.jpg?ts=1767962861687,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,606,Burgundy,S,102,0101771460602-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,91
bershka.com,2026-09-22T08:26:56.214320+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706873,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/606/1017714606_1_1_0.jpg?ts=1767962861687,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,606,Burgundy,S,102,0101717360602-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,92
bershka.com,2026-09-22T08:26:56.214332+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706856,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/606/1017714606_1_1_0.jpg?ts=1767962861687,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,606,Burgundy,M,103,0101771460603-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,93
bershka.com,2026-09-22T08:26:56.214346+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706876,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/606/1017714606_1_1_0.jpg?ts=1767962861687,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,606,Burgundy,M,103,0101717360603-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,94
bershka.com,2026-09-22T08:26:56.214371+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706855,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/606/1017714606_1_1_0.jpg?ts=1767962861687,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,606,Burgundy,L,104,0101771460604-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,95
bershka.com,2026-09-22T08:26:56.214384+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706875,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/606/1017714606_1_1_0.jpg?ts=1767962861687,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,606,Burgundy,L,104,0101717360604-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,96
bershka.com,2026-09-22T08:26:56.214406+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706877,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/606/1017714606_1_1_0.jpg?ts=1767962861687,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,606,Burgundy,XXL,106,0101717360606-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,97
bershka.com,2026-09-22T08:26:56.214419+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706845,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/675/1017714675_1_1_0.jpg?ts=1770908332292,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,675,Coral,XS,101,0101771467501-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,98
bershka.com,2026-09-22T08:26:56.214431+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706858,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/675/1017714675_1_1_0.jpg?ts=1770908332292,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,675,Coral,XS,101,0101717367501-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,99
bershka.com,2026-09-22T08:26:56.214444+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706847,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/675/1017714675_1_1_0.jpg?ts=1770908332292,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,675,Coral,S,102,0101771467502-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,100
bershka.com,2026-09-22T08:26:56.214456+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706860,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/675/1017714675_1_1_0.jpg?ts=1770908332292,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,675,Coral,S,102,0101717367502-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,101
bershka.com,2026-09-22T08:26:56.214469+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706846,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/675/1017714675_1_1_0.jpg?ts=1770908332292,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,675,Coral,M,103,0101771467503-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,102
bershka.com,2026-09-22T08:26:56.214481+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706859,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/675/1017714675_1_1_0.jpg?ts=1770908332292,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,675,Coral,M,103,0101717367503-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,103
bershka.com,2026-09-22T08:26:56.214493+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706848,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/675/1017714675_1_1_0.jpg?ts=1770908332292,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,675,Coral,L,104,0101771467504-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,MAINLAND CHINA,1,104
bershka.com,2026-09-22T08:26:56.214505+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706861,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/675/1017714675_1_1_0.jpg?ts=1770908332292,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,675,Coral,L,104,0101717367504-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,105
bershka.com,2026-09-22T08:26:56.214517+00:00,https://www.bershka.com/gb/ruched-strap-midi-dress-c0p229730042.html,229706862,Ruched strap midi dress,https://static.bershka.net/4/photos2/2026/I/0/1/p/1017/714/675/1017714675_1_1_0.jpg?ts=1770908332292,22.99,GBP,WOMEN / SALE / Bershka / Dresses and jumpsuits,api-size,gb,44009506,229730042,229706836,01017714-I2026,1017/714,675,Coral,XXL,106,0101717367506-I2026,InStock,True,False,,,,,WOMEN,Dresses,Dresses,87687eba-fdc3-4348-8570-972923c68698,Dresses and Jumpsuits | Long | Midi | Barrel fit | Dresses and Jumpsuits | Long,WOMEN / SALE / Bershka / Dresses and jumpsuits,TURKEY,1,106
